instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,timestamp,hour,day,month,year,day_of_week,day_of_year,is_weekend,is_workingday,rush_hour,lag_1,lag_2,lag_24,lag_168,rolling_mean_24,rolling_mean_168
7591,2011-11-17,4,0,11,21,0,4,1,1,0.3,0.2879,0.42,0.2537,3,113,116,2011-11-17 21:00:00,21,17,11,2011,3,321,0,1,0,169.0,217.0,75.0,136.0,122.79166666666667,147.33333333333334
7592,2011-11-17,4,0,11,22,0,4,1,1,0.26,0.2424,0.52,0.2537,1,83,84,2011-11-17 22:00:00,22,17,11,2011,3,321,0,1,0,116.0,169.0,46.0,89.0,124.5,147.21428571428572
7593,2011-11-17,4,0,11,23,0,4,1,1,0.26,0.2576,0.52,0.2239,0,58,58,2011-11-17 23:00:00,23,17,11,2011,3,321,0,1,0,84.0,116.0,31.0,82.0,126.08333333333333,147.1845238095238
7594,2011-11-18,4,0,11,0,0,5,1,1,0.26,0.2576,0.48,0.1642,2,28,30,2011-11-18 00:00:00,0,18,11,2011,4,322,0,1,0,58.0,84.0,24.0,66.0,127.20833333333333,147.04166666666666
7595,2011-11-18,4,0,11,1,0,5,1,1,0.26,0.2273,0.44,0.3284,0,10,10,2011-11-18 01:00:00,1,18,11,2011,4,322,0,1,0,30.0,58.0,5.0,19.0,127.45833333333333,146.82738095238096
7596,2011-11-18,4,0,11,2,0,5,1,1,0.24,0.2273,0.44,0.2239,2,8,10,2011-11-18 02:00:00,2,18,11,2011,4,322,0,1,0,10.0,30.0,5.0,11.0,127.66666666666667,146.77380952380952
7597,2011-11-18,4,0,11,3,0,5,1,1,0.24,0.2121,0.41,0.2836,0,2,2,2011-11-18 03:00:00,3,18,11,2011,4,322,0,1,0,10.0,10.0,3.0,6.0,127.875,146.76785714285714
7598,2011-11-18,4,0,11,4,0,5,1,1,0.22,0.2273,0.44,0.1642,0,5,5,2011-11-18 04:00:00,4,18,11,2011,4,322,0,1,0,2.0,10.0,4.0,8.0,127.83333333333333,146.74404761904762
7599,2011-11-18,4,0,11,5,0,5,1,1,0.22,0.2273,0.44,0.1343,0,22,22,2011-11-18 05:00:00,5,18,11,2011,4,322,0,1,0,5.0,2.0,22.0,13.0,127.875,146.72619047619048
7600,2011-11-18,4,0,11,6,0,5,1,1,0.22,0.2576,0.44,0.0896,1,70,71,2011-11-18 06:00:00,6,18,11,2011,4,322,0,1,0,22.0,5.0,75.0,46.0,127.875,146.7797619047619
7601,2011-11-18,4,0,11,7,0,5,1,1,0.22,0.2273,0.44,0.1642,5,211,216,2011-11-18 07:00:00,7,18,11,2011,4,322,0,1,1,71.0,22.0,168.0,121.0,127.70833333333333,146.92857142857142
7602,2011-11-18,4,0,11,8,0,5,1,1,0.22,0.2273,0.44,0.194,6,369,375,2011-11-18 08:00:00,8,18,11,2011,4,322,0,1,1,216.0,71.0,355.0,258.0,129.70833333333334,147.49404761904762
7603,2011-11-18,4,0,11,9,0,5,1,1,0.26,0.2576,0.41,0.194,6,207,213,2011-11-18 09:00:00,9,18,11,2011,4,322,0,1,1,375.0,216.0,198.0,201.0,130.54166666666666,148.1904761904762
7604,2011-11-18,4,0,11,10,0,5,1,1,0.26,0.2424,0.41,0.2836,10,105,115,2011-11-18 10:00:00,10,18,11,2011,4,322,0,1,0,213.0,375.0,81.0,200.0,131.16666666666666,148.26190476190476
7605,2011-11-18,4,0,11,11,0,5,1,1,0.3,0.303,0.36,0.1343,18,122,140,2011-11-18 11:00:00,11,18,11,2011,4,322,0,1,0,115.0,213.0,97.0,170.0,132.58333333333334,147.75595238095238
7606,2011-11-18,4,0,11,12,0,5,1,1,0.32,0.3333,0.33,0.0,22,143,165,2011-11-18 12:00:00,12,18,11,2011,4,322,0,1,0,140.0,115.0,121.0,239.0,134.375,147.57738095238096
7607,2011-11-18,4,0,11,13,0,5,1,1,0.34,0.3182,0.31,0.2239,31,146,177,2011-11-18 13:00:00,13,18,11,2011,4,322,0,1,0,165.0,140.0,124.0,236.0,136.20833333333334,147.13690476190476
7608,2011-11-18,4,0,11,14,0,5,1,1,0.34,0.3333,0.31,0.1343,31,123,154,2011-11-18 14:00:00,14,18,11,2011,4,322,0,1,0,177.0,165.0,110.0,247.0,138.41666666666666,146.78571428571428
7609,2011-11-18,4,0,11,15,0,5,1,1,0.34,0.3333,0.29,0.1343,27,151,178,2011-11-18 15:00:00,15,18,11,2011,4,322,0,1,0,154.0,177.0,116.0,216.0,140.25,146.23214285714286
7610,2011-11-18,4,0,11,16,0,5,1,1,0.34,0.3333,0.29,0.1343,19,190,209,2011-11-18 16:00:00,16,18,11,2011,4,322,0,1,1,178.0,154.0,195.0,238.0,142.83333333333334,146.00595238095238
7611,2011-11-18,4,0,11,17,0,5,1,1,0.32,0.3333,0.31,0.1343,17,361,378,2011-11-18 17:00:00,17,18,11,2011,4,322,0,1,1,209.0,178.0,399.0,310.0,143.41666666666666,145.83333333333334
7612,2011-11-18,4,0,11,18,0,5,1,1,0.3,0.303,0.36,0.1642,16,312,328,2011-11-18 18:00:00,18,18,11,2011,4,322,0,1,1,378.0,209.0,307.0,208.0,142.54166666666666,146.23809523809524
7613,2011-11-18,4,0,11,19,0,5,1,1,0.28,0.2727,0.41,0.1642,7,183,190,2011-11-18 19:00:00,19,18,11,2011,4,322,0,1,1,328.0,378.0,217.0,199.0,143.41666666666666,146.95238095238096
7614,2011-11-18,4,0,11,20,0,5,1,1,0.28,0.2727,0.48,0.194,8,129,137,2011-11-18 20:00:00,20,18,11,2011,4,322,0,1,0,190.0,328.0,169.0,109.0,142.29166666666666,146.89880952380952
7615,2011-11-18,4,0,11,21,0,5,1,1,0.28,0.2727,0.48,0.1642,3,108,111,2011-11-18 21:00:00,21,18,11,2011,4,322,0,1,0,137.0,190.0,116.0,83.0,140.95833333333334,147.0654761904762
7616,2011-11-18,4,0,11,22,0,5,1,1,0.26,0.2727,0.52,0.1045,9,88,97,2011-11-18 22:00:00,22,18,11,2011,4,322,0,1,0,111.0,137.0,84.0,91.0,140.75,147.23214285714286
7617,2011-11-18,4,0,11,23,0,5,1,1,0.26,0.2727,0.6,0.1343,5,54,59,2011-11-18 23:00:00,23,18,11,2011,4,322,0,1,0,97.0,111.0,58.0,73.0,141.29166666666666,147.26785714285714
7618,2011-11-19,4,0,11,0,0,6,0,1,0.26,0.2576,0.56,0.194,4,49,53,2011-11-19 00:00:00,0,19,11,2011,5,323,1,0,0,59.0,97.0,30.0,64.0,141.33333333333334,147.1845238095238
7619,2011-11-19,4,0,11,1,0,6,0,1,0.26,0.2273,0.52,0.2985,1,34,35,2011-11-19 01:00:00,1,19,11,2011,5,323,1,0,0,53.0,59.0,10.0,54.0,142.29166666666666,147.11904761904762
7620,2011-11-19,4,0,11,2,0,6,0,1,0.24,0.2424,0.56,0.1642,12,34,46,2011-11-19 02:00:00,2,19,11,2011,5,323,1,0,0,35.0,53.0,10.0,46.0,143.33333333333334,147.00595238095238
7621,2011-11-19,4,0,11,3,0,6,0,1,0.26,0.2424,0.48,0.2537,4,11,15,2011-11-19 03:00:00,3,19,11,2011,5,323,1,0,0,46.0,35.0,2.0,17.0,144.83333333333334,147.00595238095238
7622,2011-11-19,4,0,11,4,0,6,0,1,0.26,0.2273,0.48,0.3284,4,4,8,2011-11-19 04:00:00,4,19,11,2011,5,323,1,0,0,15.0,46.0,5.0,7.0,145.375,146.99404761904762
7623,2011-11-19,4,0,11,5,0,6,0,1,0.24,0.2273,0.56,0.2537,0,2,2,2011-11-19 05:00:00,5,19,11,2011,5,323,1,0,0,8.0,15.0,22.0,4.0,145.5,147.0
7624,2011-11-19,4,0,11,6,0,6,0,1,0.24,0.2121,0.6,0.3284,2,10,12,2011-11-19 06:00:00,6,19,11,2011,5,323,1,0,0,2.0,8.0,71.0,7.0,144.66666666666666,146.98809523809524
7625,2011-11-19,4,0,11,7,0,6,0,1,0.24,0.2273,0.6,0.2537,3,38,41,2011-11-19 07:00:00,7,19,11,2011,5,323,1,0,1,12.0,2.0,216.0,27.0,142.20833333333334,147.01785714285714
7626,2011-11-19,4,0,11,8,0,6,0,1,0.26,0.2424,0.56,0.2537,12,80,92,2011-11-19 08:00:00,8,19,11,2011,5,323,1,0,1,41.0,12.0,375.0,101.0,134.91666666666666,147.10119047619048
7627,2011-11-19,4,0,11,9,0,6,0,1,0.28,0.2576,0.52,0.2985,12,130,142,2011-11-19 09:00:00,9,19,11,2011,5,323,1,0,1,92.0,41.0,213.0,160.0,123.125,147.04761904761904
7628,2011-11-19,4,0,11,10,0,6,0,1,0.32,0.303,0.45,0.2537,35,165,200,2011-11-19 10:00:00,10,19,11,2011,5,323,1,0,0,142.0,92.0,115.0,232.0,120.16666666666667,146.9404761904762
7629,2011-11-19,4,0,11,11,0,6,0,1,0.36,0.3788,0.4,0.0,50,183,233,2011-11-19 11:00:00,11,19,11,2011,5,323,1,0,0,200.0,142.0,140.0,315.0,123.70833333333333,146.75
7630,2011-11-19,4,0,11,12,0,6,0,1,0.4,0.4091,0.35,0.2836,93,218,311,2011-11-19 12:00:00,12,19,11,2011,5,323,1,0,0,233.0,200.0,165.0,366.0,127.58333333333333,146.26190476190476
7631,2011-11-19,4,0,11,13,0,6,0,1,0.42,0.4242,0.3,0.2836,118,245,363,2011-11-19 13:00:00,13,19,11,2011,5,323,1,0,0,311.0,233.0,177.0,353.0,133.66666666666666,145.9345238095238
7632,2011-11-19,4,0,11,14,0,6,0,1,0.42,0.4242,0.32,0.2985,121,228,349,2011-11-19 14:00:00,14,19,11,2011,5,323,1,0,0,363.0,311.0,154.0,435.0,141.41666666666666,145.99404761904762
7633,2011-11-19,4,0,11,15,0,6,0,1,0.42,0.4242,0.41,0.194,120,262,382,2011-11-19 15:00:00,15,19,11,2011,5,323,1,0,0,349.0,363.0,178.0,386.0,149.54166666666666,145.48214285714286
7634,2011-11-19,4,0,11,16,0,6,0,1,0.42,0.4242,0.38,0.2985,99,188,287,2011-11-19 16:00:00,16,19,11,2011,5,323,1,0,1,382.0,349.0,209.0,361.0,158.04166666666666,145.45833333333334
7635,2011-11-19,4,0,11,17,0,6,0,1,0.4,0.4091,0.4,0.194,61,171,232,2011-11-19 17:00:00,17,19,11,2011,5,323,1,0,1,287.0,382.0,378.0,285.0,161.29166666666666,145.01785714285714
7636,2011-11-19,4,0,11,18,0,6,0,1,0.38,0.3939,0.46,0.1343,36,172,208,2011-11-19 18:00:00,18,19,11,2011,5,323,1,0,1,232.0,287.0,328.0,203.0,155.20833333333334,144.70238095238096
7637,2011-11-19,4,0,11,19,0,6,0,2,0.34,0.3333,0.71,0.1343,33,149,182,2011-11-19 19:00:00,19,19,11,2011,5,323,1,0,1,208.0,232.0,190.0,171.0,150.20833333333334,144.73214285714286
7638,2011-11-19,4,0,11,20,0,6,0,2,0.36,0.3636,0.57,0.1045,48,115,163,2011-11-19 20:00:00,20,19,11,2011,5,323,1,0,0,182.0,208.0,137.0,132.0,149.875,144.79761904761904
7639,2011-11-19,4,0,11,21,0,6,0,2,0.36,0.3485,0.62,0.194,29,79,108,2011-11-19 21:00:00,21,19,11,2011,5,323,1,0,0,163.0,182.0,111.0,122.0,150.95833333333334,144.98214285714286
7640,2011-11-19,4,0,11,22,0,6,0,2,0.38,0.3939,0.62,0.1642,26,80,106,2011-11-19 22:00:00,22,19,11,2011,5,323,1,0,0,108.0,163.0,97.0,118.0,150.83333333333334,144.89880952380952
7641,2011-11-19,4,0,11,23,0,6,0,1,0.38,0.3939,0.62,0.2239,20,73,93,2011-11-19 23:00:00,23,19,11,2011,5,323,1,0,0,106.0,108.0,59.0,101.0,151.20833333333334,144.82738095238096
7642,2011-11-20,4,0,11,0,0,0,0,1,0.38,0.3939,0.66,0.1642,14,79,93,2011-11-20 00:00:00,0,20,11,2011,6,324,1,0,0,93.0,106.0,53.0,73.0,152.625,144.7797619047619
7643,2011-11-20,4,0,11,1,0,0,0,1,0.4,0.4091,0.62,0.2537,11,73,84,2011-11-20 01:00:00,1,20,11,2011,6,324,1,0,0,93.0,93.0,35.0,71.0,154.29166666666666,144.89880952380952
7644,2011-11-20,4,0,11,2,0,0,0,1,0.4,0.4091,0.62,0.2836,12,44,56,2011-11-20 02:00:00,2,20,11,2011,6,324,1,0,0,84.0,93.0,46.0,57.0,156.33333333333334,144.97619047619048
7645,2011-11-20,4,0,11,3,0,0,0,2,0.4,0.4091,0.66,0.2836,6,31,37,2011-11-20 03:00:00,3,20,11,2011,6,324,1,0,0,56.0,84.0,15.0,28.0,156.75,144.9702380952381
7646,2011-11-20,4,0,11,4,0,0,0,2,0.4,0.4091,0.71,0.2836,2,10,12,2011-11-20 04:00:00,4,20,11,2011,6,324,1,0,0,37.0,56.0,8.0,6.0,157.66666666666666,145.02380952380952
7647,2011-11-20,4,0,11,5,0,0,0,2,0.42,0.4242,0.67,0.2836,0,4,4,2011-11-20 05:00:00,5,20,11,2011,6,324,1,0,0,12.0,37.0,2.0,5.0,157.83333333333334,145.0595238095238
7648,2011-11-20,4,0,11,6,0,0,0,2,0.42,0.4242,0.67,0.2537,3,6,9,2011-11-20 06:00:00,6,20,11,2011,6,324,1,0,0,4.0,12.0,12.0,23.0,157.91666666666666,145.05357142857142
7649,2011-11-20,4,0,11,7,0,0,0,1,0.42,0.4242,0.67,0.2239,4,19,23,2011-11-20 07:00:00,7,20,11,2011,6,324,1,0,1,9.0,4.0,41.0,43.0,157.79166666666666,144.9702380952381
7650,2011-11-20,4,0,11,8,0,0,0,2,0.42,0.4242,0.71,0.2836,13,52,65,2011-11-20 08:00:00,8,20,11,2011,6,324,1,0,1,23.0,9.0,92.0,79.0,157.04166666666666,144.85119047619048
7651,2011-11-20,4,0,11,9,0,0,0,1,0.44,0.4394,0.72,0.1642,29,109,138,2011-11-20 09:00:00,9,20,11,2011,6,324,1,0,1,65.0,23.0,142.0,135.0,155.91666666666666,144.76785714285714
7652,2011-11-20,4,0,11,10,0,0,0,2,0.44,0.4394,0.72,0.1045,46,183,229,2011-11-20 10:00:00,10,20,11,2011,6,324,1,0,0,138.0,65.0,200.0,241.0,155.75,144.78571428571428
7653,2011-11-20,4,0,11,11,0,0,0,2,0.5,0.4848,0.63,0.1045,74,212,286,2011-11-20 11:00:00,11,20,11,2011,6,324,1,0,0,229.0,138.0,233.0,295.0,156.95833333333334,144.71428571428572
7654,2011-11-20,4,0,11,12,0,0,0,2,0.5,0.4848,0.63,0.1343,70,234,304,2011-11-20 12:00:00,12,20,11,2011,6,324,1,0,0,286.0,229.0,311.0,354.0,159.16666666666666,144.66071428571428
7655,2011-11-20,4,0,11,13,0,0,0,2,0.54,0.5152,0.6,0.194,84,285,369,2011-11-20 13:00:00,13,20,11,2011,6,324,1,0,0,304.0,286.0,363.0,339.0,158.875,144.36309523809524
7656,2011-11-20,4,0,11,14,0,0,0,1,0.52,0.5,0.63,0.2537,113,250,363,2011-11-20 14:00:00,14,20,11,2011,6,324,1,0,0,369.0,304.0,349.0,371.0,159.125,144.54166666666666
7657,2011-11-20,4,0,11,15,0,0,0,2,0.52,0.5,0.68,0.194,109,242,351,2011-11-20 15:00:00,15,20,11,2011,6,324,1,0,0,363.0,369.0,382.0,310.0,159.70833333333334,144.49404761904762
7658,2011-11-20,4,0,11,16,0,0,0,2,0.52,0.5,0.63,0.1343,81,225,306,2011-11-20 16:00:00,16,20,11,2011,6,324,1,0,1,351.0,363.0,287.0,319.0,158.41666666666666,144.73809523809524
7659,2011-11-20,4,0,11,17,0,0,0,2,0.52,0.5,0.63,0.194,35,168,203,2011-11-20 17:00:00,17,20,11,2011,6,324,1,0,1,306.0,351.0,232.0,231.0,159.20833333333334,144.66071428571428
7660,2011-11-20,4,0,11,18,0,0,0,2,0.54,0.5152,0.64,0.194,22,123,145,2011-11-20 18:00:00,18,20,11,2011,6,324,1,0,1,203.0,306.0,208.0,190.0,158.0,144.49404761904762
7661,2011-11-20,4,0,11,19,0,0,0,2,0.5,0.4848,0.72,0.1045,17,140,157,2011-11-20 19:00:00,19,20,11,2011,6,324,1,0,1,145.0,203.0,182.0,157.0,155.375,144.22619047619048
7662,2011-11-20,4,0,11,20,0,0,0,2,0.52,0.5,0.68,0.1045,23,90,113,2011-11-20 20:00:00,20,20,11,2011,6,324,1,0,0,157.0,145.0,163.0,139.0,154.33333333333334,144.22619047619048
7663,2011-11-20,4,0,11,21,0,0,0,2,0.48,0.4697,0.77,0.0896,11,94,105,2011-11-20 21:00:00,21,20,11,2011,6,324,1,0,0,113.0,157.0,108.0,95.0,152.25,144.07142857142858
7664,2011-11-20,4,0,11,22,0,0,0,3,0.46,0.4545,0.88,0.0896,5,35,40,2011-11-20 22:00:00,22,20,11,2011,6,324,1,0,0,105.0,113.0,106.0,89.0,152.125,144.13095238095238
7665,2011-11-20,4,0,11,23,0,0,0,3,0.46,0.4545,0.88,0.0896,3,25,28,2011-11-20 23:00:00,23,20,11,2011,6,324,1,0,0,40.0,105.0,93.0,67.0,149.375,143.83928571428572
7666,2011-11-21,4,0,11,0,0,1,1,2,0.46,0.4545,0.94,0.0,4,13,17,2011-11-21 00:00:00,0,21,11,2011,0,325,0,1,0,28.0,40.0,93.0,30.0,146.66666666666666,143.60714285714286
7667,2011-11-21,4,0,11,1,0,1,1,3,0.46,0.4545,0.94,0.194,4,8,12,2011-11-21 01:00:00,1,21,11,2011,0,325,0,1,0,17.0,28.0,84.0,11.0,143.5,143.5297619047619
7668,2011-11-21,4,0,11,2,0,1,1,3,0.44,0.4394,1.0,0.194,1,2,3,2011-11-21 02:00:00,2,21,11,2011,0,325,0,1,0,12.0,17.0,56.0,17.0,140.5,143.53571428571428
7669,2011-11-21,4,0,11,3,0,1,1,3,0.44,0.4394,1.0,0.1343,0,4,4,2011-11-21 03:00:00,3,21,11,2011,0,325,0,1,0,3.0,12.0,37.0,7.0,138.29166666666666,143.45238095238096
7670,2011-11-21,4,0,11,4,0,1,1,3,0.44,0.4394,1.0,0.1343,0,5,5,2011-11-21 04:00:00,4,21,11,2011,0,325,0,1,0,4.0,3.0,12.0,5.0,136.91666666666666,143.4345238095238
7671,2011-11-21,4,0,11,5,0,1,1,2,0.44,0.4394,1.0,0.0,0,20,20,2011-11-21 05:00:00,5,21,11,2011,0,325,0,1,0,5.0,4.0,4.0,19.0,136.625,143.4345238095238
7672,2011-11-21,4,0,11,6,0,1,1,2,0.42,0.4242,1.0,0.0,0,76,76,2011-11-21 06:00:00,6,21,11,2011,0,325,0,1,0,20.0,5.0,9.0,114.0,137.29166666666666,143.4404761904762
7673,2011-11-21,4,0,11,7,0,1,1,2,0.46,0.4545,0.94,0.1642,17,229,246,2011-11-21 07:00:00,7,21,11,2011,0,325,0,1,1,76.0,20.0,23.0,322.0,140.08333333333334,143.21428571428572
7674,2011-11-21,4,0,11,8,0,1,1,2,0.46,0.4545,0.94,0.0,13,378,391,2011-11-21 08:00:00,8,21,11,2011,0,325,0,1,1,246.0,76.0,65.0,452.0,149.375,142.76190476190476
7675,2011-11-21,4,0,11,9,0,1,1,2,0.48,0.4697,0.94,0.1045,15,222,237,2011-11-21 09:00:00,9,21,11,2011,0,325,0,1,1,391.0,246.0,138.0,233.0,162.95833333333334,142.39880952380952
7676,2011-11-21,4,0,11,10,0,1,1,2,0.52,0.5,0.83,0.0,25,110,135,2011-11-21 10:00:00,10,21,11,2011,0,325,0,1,0,237.0,391.0,229.0,111.0,167.08333333333334,142.42261904761904
7677,2011-11-21,4,0,11,11,0,1,1,2,0.52,0.5,0.83,0.1045,16,112,128,2011-11-21 11:00:00,11,21,11,2011,0,325,0,1,0,135.0,237.0,286.0,128.0,163.16666666666666,142.5654761904762
7678,2011-11-21,4,0,11,12,0,1,1,2,0.5,0.4848,0.77,0.1343,24,138,162,2011-11-21 12:00:00,12,21,11,2011,0,325,0,1,0,128.0,135.0,304.0,202.0,156.58333333333334,142.5654761904762
7679,2011-11-21,4,0,11,13,0,1,1,2,0.5,0.4848,0.77,0.1343,13,121,134,2011-11-21 13:00:00,13,21,11,2011,0,325,0,1,0,162.0,128.0,369.0,203.0,150.66666666666666,142.32738095238096
7680,2011-11-21,4,0,11,14,0,1,1,2,0.48,0.4697,0.82,0.194,14,121,135,2011-11-21 14:00:00,14,21,11,2011,0,325,0,1,0,134.0,162.0,363.0,185.0,140.875,141.91666666666666
7681,2011-11-21,4,0,11,15,0,1,1,3,0.44,0.4394,0.94,0.2239,15,93,108,2011-11-21 15:00:00,15,21,11,2011,0,325,0,1,0,135.0,134.0,351.0,195.0,131.375,141.61904761904762
7682,2011-11-21,4,0,11,16,0,1,1,3,0.44,0.4394,0.94,0.2239,13,95,108,2011-11-21 16:00:00,16,21,11,2011,0,325,0,1,1,108.0,135.0,306.0,315.0,121.25,141.10119047619048
7683,2011-11-21,4,0,11,17,0,1,1,3,0.42,0.4242,0.94,0.2985,10,200,210,2011-11-21 17:00:00,17,21,11,2011,0,325,0,1,1,108.0,108.0,203.0,519.0,113.0,139.86904761904762
7684,2011-11-21,4,0,11,18,0,1,1,3,0.42,0.4242,0.88,0.194,8,184,192,2011-11-21 18:00:00,18,21,11,2011,0,325,0,1,1,210.0,108.0,145.0,489.0,113.29166666666667,138.0297619047619
7685,2011-11-21,4,0,11,19,0,1,1,3,0.4,0.4091,0.94,0.194,2,135,137,2011-11-21 19:00:00,19,21,11,2011,0,325,0,1,1,192.0,210.0,157.0,302.0,115.25,136.26190476190476
7686,2011-11-21,4,0,11,20,0,1,1,3,0.4,0.4091,0.87,0.2239,5,75,80,2011-11-21 20:00:00,20,21,11,2011,0,325,0,1,0,137.0,192.0,113.0,240.0,114.41666666666667,135.2797619047619
7687,2011-11-21,4,0,11,21,0,1,1,3,0.4,0.4091,0.87,0.1642,11,103,114,2011-11-21 21:00:00,21,21,11,2011,0,325,0,1,0,80.0,137.0,105.0,213.0,113.04166666666667,134.32738095238096
7688,2011-11-21,4,0,11,22,0,1,1,3,0.4,0.4091,0.87,0.1343,6,72,78,2011-11-21 22:00:00,22,21,11,2011,0,325,0,1,0,114.0,80.0,40.0,113.0,113.41666666666667,133.73809523809524
7689,2011-11-21,4,0,11,23,0,1,1,3,0.4,0.4091,0.87,0.1642,4,29,33,2011-11-21 23:00:00,23,21,11,2011,0,325,0,1,0,78.0,114.0,28.0,61.0,115.0,133.5297619047619
7690,2011-11-22,4,0,11,0,0,2,1,3,0.38,0.3939,0.94,0.1045,0,14,14,2011-11-22 00:00:00,0,22,11,2011,1,326,0,1,0,33.0,78.0,17.0,22.0,115.20833333333333,133.36309523809524
7691,2011-11-22,4,0,11,1,0,2,1,3,0.4,0.4091,0.94,0.1343,1,5,6,2011-11-22 01:00:00,1,22,11,2011,1,326,0,1,0,14.0,33.0,12.0,10.0,115.08333333333333,133.3154761904762
7692,2011-11-22,4,0,11,2,0,2,1,3,0.38,0.3939,1.0,0.1045,2,4,6,2011-11-22 02:00:00,2,22,11,2011,1,326,0,1,0,6.0,14.0,3.0,15.0,114.83333333333333,133.29166666666666
7693,2011-11-22,4,0,11,3,0,2,1,3,0.38,0.3939,1.0,0.1045,1,2,3,2011-11-22 03:00:00,3,22,11,2011,1,326,0,1,0,6.0,6.0,4.0,4.0,114.95833333333333,133.23809523809524
7694,2011-11-22,4,0,11,4,0,2,1,3,0.38,0.3939,0.94,0.1642,0,7,7,2011-11-22 04:00:00,4,22,11,2011,1,326,0,1,0,3.0,6.0,5.0,7.0,114.91666666666667,133.23214285714286
7695,2011-11-22,4,0,11,5,0,2,1,3,0.38,0.3939,0.94,0.1642,1,17,18,2011-11-22 05:00:00,5,22,11,2011,1,326,0,1,0,7.0,3.0,20.0,28.0,115.0,133.23214285714286
7696,2011-11-22,4,0,11,6,0,2,1,2,0.38,0.3939,0.94,0.1045,1,63,64,2011-11-22 06:00:00,6,22,11,2011,1,326,0,1,0,18.0,7.0,76.0,108.0,114.91666666666667,133.17261904761904
7697,2011-11-22,4,0,11,7,0,2,1,3,0.38,0.3939,0.94,0.2239,2,119,121,2011-11-22 07:00:00,7,22,11,2011,1,326,0,1,1,64.0,18.0,246.0,319.0,114.41666666666667,132.91071428571428
7698,2011-11-22,4,0,11,8,0,2,1,3,0.38,0.3939,0.94,0.2239,5,185,190,2011-11-22 08:00:00,8,22,11,2011,1,326,0,1,1,121.0,64.0,391.0,480.0,109.20833333333333,131.73214285714286
7699,2011-11-22,4,0,11,9,0,2,1,3,0.4,0.4091,0.94,0.0,2,147,149,2011-11-22 09:00:00,9,22,11,2011,1,326,0,1,1,190.0,121.0,237.0,200.0,100.83333333333333,130.00595238095238
7700,2011-11-22,4,0,11,10,0,2,1,3,0.4,0.4091,0.94,0.0,6,46,52,2011-11-22 10:00:00,10,22,11,2011,1,326,0,1,0,149.0,190.0,135.0,138.0,97.16666666666667,129.70238095238096
7701,2011-11-22,4,0,11,11,0,2,1,3,0.4,0.4091,0.94,0.1343,4,28,32,2011-11-22 11:00:00,11,22,11,2011,1,326,0,1,0,52.0,149.0,128.0,134.0,93.70833333333333,129.1904761904762
7702,2011-11-22,4,0,11,12,0,2,1,3,0.4,0.4091,1.0,0.0896,3,18,21,2011-11-22 12:00:00,12,22,11,2011,1,326,0,1,0,32.0,52.0,162.0,176.0,89.70833333333333,128.58333333333334
7703,2011-11-22,4,0,11,13,0,2,1,3,0.42,0.4242,1.0,0.0896,4,22,26,2011-11-22 13:00:00,13,22,11,2011,1,326,0,1,0,21.0,32.0,134.0,153.0,83.83333333333333,127.66071428571429
7704,2011-11-22,4,0,11,14,0,2,1,3,0.42,0.4242,1.0,0.0896,4,31,35,2011-11-22 14:00:00,14,22,11,2011,1,326,0,1,0,26.0,21.0,135.0,147.0,79.33333333333333,126.9047619047619
7705,2011-11-22,4,0,11,15,0,2,1,3,0.44,0.4394,0.94,0.0,2,32,34,2011-11-22 15:00:00,15,22,11,2011,1,326,0,1,0,35.0,26.0,108.0,191.0,75.16666666666667,126.23809523809524
7706,2011-11-22,4,0,11,16,0,2,1,3,0.44,0.4394,0.94,0.0,3,59,62,2011-11-22 16:00:00,16,22,11,2011,1,326,0,1,1,34.0,35.0,108.0,271.0,72.08333333333333,125.30357142857143
7707,2011-11-22,4,0,11,17,0,2,1,3,0.44,0.4394,1.0,0.0896,4,161,165,2011-11-22 17:00:00,17,22,11,2011,1,326,0,1,1,62.0,34.0,210.0,451.0,70.16666666666667,124.05952380952381
7708,2011-11-22,4,0,11,18,0,2,1,3,0.44,0.4394,1.0,0.0,0,148,148,2011-11-22 18:00:00,18,22,11,2011,1,326,0,1,1,165.0,62.0,192.0,441.0,68.29166666666667,122.35714285714286
7709,2011-11-22,4,0,11,19,0,2,1,3,0.46,0.4545,0.94,0.1045,5,106,111,2011-11-22 19:00:00,19,22,11,2011,1,326,0,1,1,148.0,165.0,137.0,286.0,66.45833333333333,120.61309523809524
7710,2011-11-22,4,0,11,20,0,2,1,2,0.46,0.4545,1.0,0.2239,6,121,127,2011-11-22 20:00:00,20,22,11,2011,1,326,0,1,0,111.0,148.0,80.0,238.0,65.375,119.57142857142857
7711,2011-11-22,4,0,11,21,0,2,1,2,0.46,0.4545,1.0,0.2537,4,86,90,2011-11-22 21:00:00,21,22,11,2011,1,326,0,1,0,127.0,111.0,114.0,168.0,67.33333333333333,118.91071428571429
7712,2011-11-22,4,0,11,22,0,2,1,2,0.5,0.4848,0.94,0.194,6,81,87,2011-11-22 22:00:00,22,22,11,2011,1,326,0,1,0,90.0,127.0,78.0,128.0,66.33333333333333,118.44642857142857
7713,2011-11-22,4,0,11,23,0,2,1,2,0.48,0.4697,0.94,0.2537,3,36,39,2011-11-22 23:00:00,23,22,11,2011,1,326,0,1,0,87.0,90.0,33.0,80.0,66.70833333333333,118.20238095238095
