instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,timestamp,hour,day,month,year,day_of_week,day_of_year,is_weekend,is_workingday,rush_hour,lag_1,lag_2,lag_24,lag_168,rolling_mean_24,rolling_mean_168
5465,2011-08-20,3,0,8,14,0,6,0,1,0.8,0.7424,0.49,0.194,147,228,375,2011-08-20 14:00:00,14,20,8,2011,5,232,1,0,0,378.0,409.0,220.0,259.0,183.79166666666663,178.49404761904762
5466,2011-08-20,3,0,8,15,0,6,0,1,0.8,0.7273,0.43,0.194,175,215,390,2011-08-20 15:00:00,15,20,8,2011,5,232,1,0,0,375.0,378.0,222.0,358.0,190.25,179.1845238095238
5467,2011-08-20,3,0,8,16,0,6,0,1,0.8,0.7273,0.46,0.194,151,222,373,2011-08-20 16:00:00,16,20,8,2011,5,232,1,0,1,390.0,375.0,327.0,281.0,197.25,179.375
5468,2011-08-20,3,0,8,17,0,6,0,1,0.8,0.7424,0.49,0.194,180,203,383,2011-08-20 17:00:00,17,20,8,2011,5,232,1,0,1,373.0,390.0,527.0,269.0,199.16666666666663,179.92261904761904
5469,2011-08-20,3,0,8,18,0,6,0,1,0.76,0.7121,0.58,0.2537,169,225,394,2011-08-20 18:00:00,18,20,8,2011,5,232,1,0,1,383.0,373.0,425.0,292.0,193.16666666666663,180.60119047619048
5470,2011-08-20,3,0,8,19,0,6,0,1,0.74,0.6818,0.62,0.194,109,182,291,2011-08-20 19:00:00,19,20,8,2011,5,232,1,0,1,394.0,383.0,165.0,237.0,191.875,181.20833333333331
5471,2011-08-20,3,0,8,20,0,6,0,1,0.74,0.6818,0.62,0.2239,78,170,248,2011-08-20 20:00:00,20,20,8,2011,5,232,1,0,0,291.0,394.0,58.0,183.0,197.125,181.5297619047619
5472,2011-08-20,3,0,8,21,0,6,0,1,0.72,0.6818,0.7,0.2239,81,144,225,2011-08-20 21:00:00,21,20,8,2011,5,232,1,0,0,248.0,291.0,107.0,167.0,205.04166666666663,181.91666666666663
5473,2011-08-20,3,0,8,22,0,6,0,2,0.7,0.6667,0.74,0.194,77,146,223,2011-08-20 22:00:00,22,20,8,2011,5,232,1,0,0,225.0,248.0,122.0,154.0,209.95833333333331,182.2619047619048
5474,2011-08-20,3,0,8,23,0,6,0,1,0.7,0.6667,0.74,0.1343,59,98,157,2011-08-20 23:00:00,23,20,8,2011,5,232,1,0,0,223.0,225.0,106.0,120.0,214.16666666666663,182.67261904761904
5475,2011-08-21,3,0,8,0,0,0,0,1,0.7,0.6667,0.74,0.194,6,68,74,2011-08-21 00:00:00,0,21,8,2011,6,233,1,0,0,157.0,223.0,128.0,90.0,216.29166666666663,182.89285714285717
5476,2011-08-21,3,0,8,1,0,0,0,1,0.68,0.6364,0.79,0.2239,17,69,86,2011-08-21 01:00:00,1,21,8,2011,6,233,1,0,0,74.0,157.0,47.0,73.0,214.04166666666663,182.79761904761904
5477,2011-08-21,3,0,8,2,0,0,0,1,0.68,0.6364,0.79,0.194,13,51,64,2011-08-21 02:00:00,2,21,8,2011,6,233,1,0,0,86.0,74.0,69.0,62.0,215.66666666666663,182.875
5478,2011-08-21,3,0,8,3,0,0,0,1,0.66,0.6061,0.83,0.2239,25,26,51,2011-08-21 03:00:00,3,21,8,2011,6,233,1,0,0,64.0,86.0,51.0,27.0,215.45833333333331,182.8869047619048
5479,2011-08-21,3,0,8,4,0,0,0,1,0.68,0.6364,0.83,0.2239,1,5,6,2011-08-21 04:00:00,4,21,8,2011,6,233,1,0,0,51.0,64.0,7.0,3.0,215.45833333333331,183.0297619047619
5480,2011-08-21,3,0,8,5,0,0,0,1,0.66,0.5909,0.89,0.2985,0,8,8,2011-08-21 05:00:00,5,21,8,2011,6,233,1,0,0,6.0,51.0,8.0,10.0,215.41666666666663,183.04761904761904
5481,2011-08-21,3,0,8,6,0,0,0,1,0.66,0.5909,0.89,0.2836,4,10,14,2011-08-21 06:00:00,6,21,8,2011,6,233,1,0,0,8.0,6.0,24.0,6.0,215.41666666666663,183.03571428571428
5482,2011-08-21,3,0,8,7,0,0,0,1,0.68,0.6364,0.83,0.2985,12,19,31,2011-08-21 07:00:00,7,21,8,2011,6,233,1,0,1,14.0,8.0,44.0,24.0,215.0,183.08333333333331
5483,2011-08-21,3,0,8,8,0,0,0,1,0.7,0.6667,0.79,0.2239,30,62,92,2011-08-21 08:00:00,8,21,8,2011,6,233,1,0,1,31.0,14.0,133.0,41.0,214.45833333333331,183.125
5484,2011-08-21,3,0,8,9,0,0,0,1,0.72,0.697,0.74,0.2239,80,151,231,2011-08-21 09:00:00,9,21,8,2011,6,233,1,0,1,92.0,31.0,190.0,103.0,212.75,183.42857142857144
5485,2011-08-21,3,0,8,10,0,0,0,1,0.74,0.7121,0.74,0.2537,97,177,274,2011-08-21 10:00:00,10,21,8,2011,6,233,1,0,0,231.0,92.0,306.0,183.0,214.45833333333331,184.1904761904762
5486,2011-08-21,3,0,8,11,0,0,0,1,0.8,0.7879,0.63,0.2836,132,181,313,2011-08-21 11:00:00,11,21,8,2011,6,233,1,0,0,274.0,231.0,338.0,198.0,213.125,184.7321428571429
5487,2011-08-21,3,0,8,12,0,0,0,1,0.82,0.803,0.59,0.2836,135,239,374,2011-08-21 12:00:00,12,21,8,2011,6,233,1,0,0,313.0,274.0,409.0,281.0,212.08333333333331,185.41666666666663
5488,2011-08-21,3,0,8,13,0,0,0,1,0.8,0.7727,0.59,0.4179,94,216,310,2011-08-21 13:00:00,13,21,8,2011,6,233,1,0,0,374.0,313.0,378.0,377.0,210.625,185.9702380952381
5489,2011-08-21,3,0,8,14,0,0,0,3,0.7,0.6667,0.79,0.3881,78,157,235,2011-08-21 14:00:00,14,21,8,2011,6,233,1,0,0,310.0,374.0,375.0,370.0,207.79166666666663,185.57142857142856
5490,2011-08-21,3,0,8,15,0,0,0,1,0.7,0.6667,0.84,0.2836,17,51,68,2011-08-21 15:00:00,15,21,8,2011,6,233,1,0,0,235.0,310.0,390.0,331.0,201.95833333333331,184.76785714285717
5491,2011-08-21,3,0,8,16,0,0,0,1,0.72,0.697,0.79,0.1642,97,161,258,2011-08-21 16:00:00,16,21,8,2011,6,233,1,0,1,68.0,235.0,373.0,292.0,188.54166666666663,183.20238095238096
5492,2011-08-21,3,0,8,17,0,0,0,1,0.72,0.697,0.79,0.1343,91,179,270,2011-08-21 17:00:00,17,21,8,2011,6,233,1,0,1,258.0,68.0,383.0,329.0,183.75,183.0
5493,2011-08-21,3,0,8,18,0,0,0,1,0.72,0.697,0.79,0.2537,96,215,311,2011-08-21 18:00:00,18,21,8,2011,6,233,1,0,1,270.0,258.0,394.0,347.0,179.04166666666666,182.64880952380952
5494,2011-08-21,3,0,8,19,0,0,0,1,0.72,0.6818,0.7,0.2537,81,201,282,2011-08-21 19:00:00,19,21,8,2011,6,233,1,0,1,311.0,270.0,291.0,259.0,175.58333333333334,182.4345238095238
5495,2011-08-21,3,0,8,20,0,0,0,1,0.7,0.6667,0.79,0.2537,41,140,181,2011-08-21 20:00:00,20,21,8,2011,6,233,1,0,0,282.0,311.0,248.0,193.0,175.20833333333334,182.57142857142856
5496,2011-08-21,3,0,8,21,0,0,0,1,0.7,0.6667,0.79,0.2537,45,93,138,2011-08-21 21:00:00,21,21,8,2011,6,233,1,0,0,181.0,282.0,225.0,155.0,172.41666666666666,182.5
5497,2011-08-21,3,0,8,22,0,0,0,2,0.7,0.6667,0.79,0.194,37,97,134,2011-08-21 22:00:00,22,21,8,2011,6,233,1,0,0,138.0,181.0,223.0,39.0,168.79166666666666,182.39880952380952
5498,2011-08-21,3,0,8,23,0,0,0,1,0.7,0.6667,0.74,0.1642,20,48,68,2011-08-21 23:00:00,23,21,8,2011,6,233,1,0,0,134.0,138.0,157.0,27.0,165.08333333333334,182.9642857142857
5499,2011-08-22,3,0,8,0,0,1,1,1,0.68,0.6364,0.79,0.1642,18,22,40,2011-08-22 00:00:00,0,22,8,2011,0,234,0,1,0,68.0,134.0,74.0,25.0,161.375,183.20833333333331
5500,2011-08-22,3,0,8,1,0,1,1,1,0.68,0.6364,0.79,0.0896,8,13,21,2011-08-22 01:00:00,1,22,8,2011,0,234,0,1,0,40.0,68.0,86.0,10.0,159.95833333333334,183.29761904761904
5501,2011-08-22,3,0,8,2,0,1,1,2,0.7,0.6515,0.65,0.1045,2,6,8,2011-08-22 02:00:00,2,22,8,2011,0,234,0,1,0,21.0,40.0,64.0,3.0,157.25,183.36309523809524
5502,2011-08-22,3,0,8,3,0,1,1,3,0.7,0.6515,0.65,0.1343,0,5,5,2011-08-22 03:00:00,3,22,8,2011,0,234,0,1,0,8.0,21.0,51.0,7.0,154.91666666666666,183.39285714285717
5503,2011-08-22,3,0,8,4,0,1,1,1,0.68,0.6364,0.65,0.194,2,10,12,2011-08-22 04:00:00,4,22,8,2011,0,234,0,1,0,5.0,8.0,6.0,5.0,153.0,183.3809523809524
5504,2011-08-22,3,0,8,5,0,1,1,1,0.66,0.6212,0.65,0.3582,1,23,24,2011-08-22 05:00:00,5,22,8,2011,0,234,0,1,0,12.0,5.0,8.0,17.0,153.25,183.42261904761904
5505,2011-08-22,3,0,8,6,0,1,1,1,0.66,0.6212,0.61,0.2985,6,106,112,2011-08-22 06:00:00,6,22,8,2011,0,234,0,1,0,24.0,12.0,14.0,90.0,153.91666666666666,183.4642857142857
5506,2011-08-22,3,0,8,7,0,1,1,1,0.66,0.6212,0.61,0.3284,11,270,281,2011-08-22 07:00:00,7,22,8,2011,0,234,0,1,1,112.0,24.0,31.0,258.0,158.0,183.5952380952381
5507,2011-08-22,3,0,8,8,0,1,1,1,0.66,0.6212,0.61,0.3284,20,331,351,2011-08-22 08:00:00,8,22,8,2011,0,234,0,1,1,281.0,112.0,92.0,355.0,168.41666666666666,183.7321428571429
5508,2011-08-22,3,0,8,9,0,1,1,1,0.68,0.6364,0.54,0.2537,36,151,187,2011-08-22 09:00:00,9,22,8,2011,0,234,0,1,1,351.0,281.0,231.0,222.0,179.20833333333334,183.70833333333331
5509,2011-08-22,3,0,8,10,0,1,1,1,0.7,0.6515,0.48,0.2836,36,85,121,2011-08-22 10:00:00,10,22,8,2011,0,234,0,1,0,187.0,351.0,274.0,141.0,177.375,183.5
5510,2011-08-22,3,0,8,11,0,1,1,1,0.72,0.6515,0.34,0.3284,46,85,131,2011-08-22 11:00:00,11,22,8,2011,0,234,0,1,0,121.0,187.0,313.0,153.0,171.0,183.3809523809524
5511,2011-08-22,3,0,8,12,0,1,1,1,0.74,0.6515,0.35,0.3881,54,153,207,2011-08-22 12:00:00,12,22,8,2011,0,234,0,1,0,131.0,121.0,374.0,178.0,163.41666666666666,183.25
5512,2011-08-22,3,0,8,13,0,1,1,1,0.74,0.6515,0.3,0.4627,47,158,205,2011-08-22 13:00:00,13,22,8,2011,0,234,0,1,0,207.0,131.0,310.0,193.0,156.45833333333334,183.42261904761904
5513,2011-08-22,3,0,8,14,0,1,1,1,0.74,0.6515,0.3,0.3881,88,137,225,2011-08-22 14:00:00,14,22,8,2011,0,234,0,1,0,205.0,207.0,235.0,151.0,152.08333333333334,183.4940476190476
5514,2011-08-22,3,0,8,15,0,1,1,1,0.74,0.6515,0.3,0.2985,72,127,199,2011-08-22 15:00:00,15,22,8,2011,0,234,0,1,0,225.0,205.0,68.0,182.0,151.66666666666666,183.9345238095238
5515,2011-08-22,3,0,8,16,0,1,1,1,0.74,0.6515,0.3,0.3881,66,254,320,2011-08-22 16:00:00,16,22,8,2011,0,234,0,1,1,199.0,225.0,258.0,283.0,157.125,184.03571428571428
5516,2011-08-22,3,0,8,17,0,1,1,1,0.74,0.6515,0.27,0.3284,82,509,591,2011-08-22 17:00:00,17,22,8,2011,0,234,0,1,1,320.0,199.0,270.0,530.0,159.70833333333334,184.2559523809524
5517,2011-08-22,3,0,8,18,0,1,1,1,0.72,0.6515,0.28,0.2985,72,537,609,2011-08-22 18:00:00,18,22,8,2011,0,234,0,1,1,591.0,320.0,311.0,483.0,173.08333333333334,184.6190476190476
5518,2011-08-22,3,0,8,19,0,1,1,1,0.7,0.6364,0.3,0.2836,66,350,416,2011-08-22 19:00:00,19,22,8,2011,0,234,0,1,1,609.0,591.0,282.0,397.0,185.5,185.3690476190476
5519,2011-08-22,3,0,8,20,0,1,1,1,0.66,0.6212,0.34,0.194,21,247,268,2011-08-22 20:00:00,20,22,8,2011,0,234,0,1,0,416.0,609.0,181.0,285.0,191.08333333333331,185.4821428571429
5520,2011-08-22,3,0,8,21,0,1,1,1,0.64,0.6212,0.38,0.194,28,180,208,2011-08-22 21:00:00,21,22,8,2011,0,234,0,1,0,268.0,416.0,138.0,184.0,194.70833333333331,185.3809523809524
5521,2011-08-22,3,0,8,22,0,1,1,1,0.64,0.6212,0.38,0.2985,32,121,153,2011-08-22 22:00:00,22,22,8,2011,0,234,0,1,0,208.0,268.0,134.0,98.0,197.625,185.52380952380952
5522,2011-08-22,3,0,8,23,0,1,1,1,0.62,0.6212,0.41,0.2537,19,45,64,2011-08-22 23:00:00,23,22,8,2011,0,234,0,1,0,153.0,208.0,68.0,88.0,198.41666666666663,185.85119047619048
5523,2011-08-23,3,0,8,0,0,2,1,1,0.6,0.6212,0.43,0.194,13,22,35,2011-08-23 00:00:00,0,23,8,2011,1,235,0,1,0,64.0,153.0,40.0,31.0,198.25,185.70833333333331
5524,2011-08-23,3,0,8,1,0,2,1,1,0.58,0.5455,0.49,0.194,6,13,19,2011-08-23 01:00:00,1,23,8,2011,1,235,0,1,0,35.0,64.0,21.0,16.0,198.04166666666663,185.7321428571429
5525,2011-08-23,3,0,8,2,0,2,1,1,0.56,0.5303,0.52,0.194,2,4,6,2011-08-23 02:00:00,2,23,8,2011,1,235,0,1,0,19.0,35.0,8.0,4.0,197.95833333333331,185.75
5526,2011-08-23,3,0,8,3,0,2,1,1,0.56,0.5303,0.52,0.2836,2,4,6,2011-08-23 03:00:00,3,23,8,2011,1,235,0,1,0,6.0,19.0,5.0,6.0,197.875,185.7619047619048
5527,2011-08-23,3,0,8,4,0,2,1,1,0.54,0.5152,0.56,0.1642,0,5,5,2011-08-23 04:00:00,4,23,8,2011,1,235,0,1,0,6.0,6.0,12.0,5.0,197.91666666666663,185.7619047619048
5528,2011-08-23,3,0,8,5,0,2,1,1,0.54,0.5152,0.56,0.194,1,35,36,2011-08-23 05:00:00,5,23,8,2011,1,235,0,1,0,5.0,6.0,24.0,30.0,197.625,185.7619047619048
5529,2011-08-23,3,0,8,6,0,2,1,1,0.54,0.5152,0.6,0.194,3,111,114,2011-08-23 06:00:00,6,23,8,2011,1,235,0,1,0,36.0,5.0,112.0,119.0,198.125,185.79761904761904
5530,2011-08-23,3,0,8,7,0,2,1,1,0.6,0.6212,0.49,0.194,11,333,344,2011-08-23 07:00:00,7,23,8,2011,1,235,0,1,1,114.0,36.0,281.0,346.0,198.20833333333331,185.76785714285717
5531,2011-08-23,3,0,8,8,0,2,1,2,0.62,0.6212,0.5,0.0,43,461,504,2011-08-23 08:00:00,8,23,8,2011,1,235,0,1,1,344.0,114.0,351.0,441.0,200.83333333333331,185.7559523809524
5532,2011-08-23,3,0,8,9,0,2,1,2,0.66,0.6212,0.44,0.0,34,191,225,2011-08-23 09:00:00,9,23,8,2011,1,235,0,1,1,504.0,344.0,187.0,198.0,207.20833333333331,186.1309523809524
5533,2011-08-23,3,0,8,10,0,2,1,1,0.7,0.6364,0.37,0.0,56,92,148,2011-08-23 10:00:00,10,23,8,2011,1,235,0,1,0,225.0,504.0,121.0,111.0,208.79166666666663,186.29166666666663
5534,2011-08-23,3,0,8,11,0,2,1,1,0.7,0.6364,0.34,0.1045,62,124,186,2011-08-23 11:00:00,11,23,8,2011,1,235,0,1,0,148.0,225.0,131.0,150.0,209.91666666666663,186.5119047619048
5535,2011-08-23,3,0,8,12,0,2,1,1,0.7,0.6364,0.39,0.0896,60,177,237,2011-08-23 12:00:00,12,23,8,2011,1,235,0,1,0,186.0,148.0,207.0,162.0,212.20833333333331,186.72619047619048
5536,2011-08-23,3,0,8,13,0,2,1,1,0.72,0.6515,0.3,0.1045,70,164,234,2011-08-23 13:00:00,13,23,8,2011,1,235,0,1,0,237.0,186.0,205.0,192.0,213.45833333333331,187.17261904761904
5537,2011-08-23,3,0,8,14,0,2,1,1,0.72,0.6515,0.3,0.0896,149,502,651,2011-08-23 14:00:00,14,23,8,2011,1,235,0,1,0,234.0,237.0,225.0,182.0,214.66666666666663,187.42261904761904
5538,2011-08-23,3,0,8,15,0,2,1,1,0.72,0.6515,0.34,0.2239,178,423,601,2011-08-23 15:00:00,15,23,8,2011,1,235,0,1,0,651.0,234.0,199.0,159.0,232.41666666666663,190.2142857142857
5539,2011-08-23,3,0,8,16,0,2,1,1,0.72,0.6515,0.32,0.1343,133,311,444,2011-08-23 16:00:00,16,23,8,2011,1,235,0,1,1,601.0,651.0,320.0,303.0,249.16666666666663,192.8452380952381
5540,2011-08-23,3,0,8,17,0,2,1,1,0.72,0.6515,0.34,0.2239,133,339,472,2011-08-23 17:00:00,17,23,8,2011,1,235,0,1,1,444.0,601.0,591.0,600.0,254.33333333333331,193.6845238095238
5541,2011-08-23,3,0,8,18,0,2,1,1,0.72,0.6515,0.34,0.194,98,421,519,2011-08-23 18:00:00,18,23,8,2011,1,235,0,1,1,472.0,444.0,609.0,570.0,249.375,192.92261904761904
5542,2011-08-23,3,0,8,19,0,2,1,1,0.66,0.6212,0.5,0.2239,70,297,367,2011-08-23 19:00:00,19,23,8,2011,1,235,0,1,1,519.0,472.0,416.0,376.0,245.625,192.6190476190476
5543,2011-08-23,3,0,8,20,0,2,1,1,0.64,0.6212,0.53,0.2537,54,206,260,2011-08-23 20:00:00,20,23,8,2011,1,235,0,1,0,367.0,519.0,268.0,280.0,243.58333333333331,192.5654761904762
5544,2011-08-23,3,0,8,21,0,2,1,1,0.62,0.6212,0.57,0.0,38,173,211,2011-08-23 21:00:00,21,23,8,2011,1,235,0,1,0,260.0,367.0,208.0,215.0,243.25,192.44642857142856
5545,2011-08-23,3,0,8,22,0,2,1,1,0.62,0.6212,0.57,0.1343,46,145,191,2011-08-23 22:00:00,22,23,8,2011,1,235,0,1,0,211.0,260.0,153.0,152.0,243.375,192.42261904761904
5546,2011-08-23,3,0,8,23,0,2,1,1,0.62,0.6061,0.61,0.1343,19,61,80,2011-08-23 23:00:00,23,23,8,2011,1,235,0,1,0,191.0,211.0,64.0,77.0,244.95833333333331,192.6547619047619
5547,2011-08-24,3,0,8,0,0,3,1,1,0.62,0.6212,0.57,0.1343,9,29,38,2011-08-24 00:00:00,0,24,8,2011,2,236,0,1,0,80.0,191.0,35.0,24.0,245.625,192.67261904761904
5548,2011-08-24,3,0,8,1,0,3,1,1,0.6,0.6061,0.6,0.1045,7,17,24,2011-08-24 01:00:00,1,24,8,2011,2,236,0,1,0,38.0,80.0,19.0,14.0,245.75,192.7559523809524
5549,2011-08-24,3,0,8,2,0,3,1,1,0.58,0.5455,0.68,0.1343,2,4,6,2011-08-24 02:00:00,2,24,8,2011,2,236,0,1,0,24.0,38.0,6.0,6.0,245.95833333333331,192.8154761904762
5550,2011-08-24,3,0,8,3,0,3,1,1,0.58,0.5455,0.68,0.1343,0,1,1,2011-08-24 03:00:00,3,24,8,2011,2,236,0,1,0,6.0,24.0,6.0,5.0,245.95833333333331,192.8154761904762
5551,2011-08-24,3,0,8,4,0,3,1,1,0.56,0.5303,0.73,0.1045,0,7,7,2011-08-24 04:00:00,4,24,8,2011,2,236,0,1,0,1.0,6.0,5.0,5.0,245.75,192.79166666666663
5552,2011-08-24,3,0,8,5,0,3,1,1,0.56,0.5303,0.73,0.1045,1,26,27,2011-08-24 05:00:00,5,24,8,2011,2,236,0,1,0,7.0,1.0,36.0,28.0,245.83333333333331,192.80357142857144
5553,2011-08-24,3,0,8,6,0,3,1,1,0.56,0.5303,0.73,0.0,3,105,108,2011-08-24 06:00:00,6,24,8,2011,2,236,0,1,0,27.0,7.0,114.0,105.0,245.45833333333331,192.79761904761904
5554,2011-08-24,3,0,8,7,0,3,1,1,0.6,0.6061,0.64,0.0896,11,297,308,2011-08-24 07:00:00,7,24,8,2011,2,236,0,1,1,108.0,27.0,344.0,308.0,245.20833333333331,192.8154761904762
5555,2011-08-24,3,0,8,8,0,3,1,1,0.62,0.6061,0.69,0.1343,32,436,468,2011-08-24 08:00:00,8,24,8,2011,2,236,0,1,1,308.0,108.0,504.0,487.0,243.70833333333331,192.8154761904762
5556,2011-08-24,3,0,8,9,0,3,1,1,0.64,0.6061,0.69,0.2537,44,169,213,2011-08-24 09:00:00,9,24,8,2011,2,236,0,1,1,468.0,308.0,225.0,209.0,242.20833333333331,192.70238095238096
5557,2011-08-24,3,0,8,10,0,3,1,1,0.7,0.6515,0.58,0.2836,51,95,146,2011-08-24 10:00:00,10,24,8,2011,2,236,0,1,0,213.0,468.0,148.0,118.0,241.70833333333331,192.72619047619048
5558,2011-08-24,3,0,8,11,0,3,1,1,0.72,0.6667,0.54,0.2985,57,128,185,2011-08-24 11:00:00,11,24,8,2011,2,236,0,1,0,146.0,213.0,186.0,128.0,241.625,192.89285714285717
5559,2011-08-24,3,0,8,12,0,3,1,1,0.74,0.6818,0.55,0.3284,60,175,235,2011-08-24 12:00:00,12,24,8,2011,2,236,0,1,0,185.0,146.0,237.0,189.0,241.58333333333331,193.2321428571429
5560,2011-08-24,3,0,8,13,0,3,1,1,0.76,0.6818,0.48,0.4179,56,180,236,2011-08-24 13:00:00,13,24,8,2011,2,236,0,1,0,235.0,185.0,234.0,176.0,241.5,193.5059523809524
5561,2011-08-24,3,0,8,14,0,3,1,1,0.76,0.6818,0.48,0.4179,77,127,204,2011-08-24 14:00:00,14,24,8,2011,2,236,0,1,0,236.0,235.0,651.0,192.0,241.58333333333331,193.86309523809524
5562,2011-08-24,3,0,8,15,0,3,1,1,0.76,0.6818,0.48,0.4478,63,141,204,2011-08-24 15:00:00,15,24,8,2011,2,236,0,1,0,204.0,236.0,601.0,159.0,222.95833333333331,193.9345238095238
5563,2011-08-24,3,0,8,16,0,3,1,1,0.76,0.697,0.52,0.4179,49,222,271,2011-08-24 16:00:00,16,24,8,2011,2,236,0,1,1,204.0,204.0,444.0,300.0,206.41666666666663,194.20238095238096
5564,2011-08-24,3,0,8,17,0,3,1,1,0.76,0.697,0.52,0.3582,83,484,567,2011-08-24 17:00:00,17,24,8,2011,2,236,0,1,1,271.0,204.0,472.0,552.0,199.20833333333331,194.0297619047619
5565,2011-08-24,3,0,8,18,0,3,1,1,0.74,0.6818,0.55,0.2985,102,519,621,2011-08-24 18:00:00,18,24,8,2011,2,236,0,1,1,567.0,271.0,519.0,556.0,203.16666666666663,194.1190476190476
5566,2011-08-24,3,0,8,19,0,3,1,1,0.74,0.6818,0.55,0.2985,93,347,440,2011-08-24 19:00:00,19,24,8,2011,2,236,0,1,1,621.0,567.0,367.0,347.0,207.41666666666663,194.5059523809524
5567,2011-08-24,3,0,8,20,0,3,1,1,0.72,0.6667,0.58,0.2985,45,289,334,2011-08-24 20:00:00,20,24,8,2011,2,236,0,1,0,440.0,621.0,260.0,280.0,210.45833333333331,195.0595238095238
5568,2011-08-24,3,0,8,21,0,3,1,1,0.7,0.6515,0.61,0.3582,47,189,236,2011-08-24 21:00:00,21,24,8,2011,2,236,0,1,0,334.0,440.0,211.0,230.0,213.54166666666663,195.3809523809524
5569,2011-08-24,3,0,8,22,0,3,1,1,0.7,0.6515,0.65,0.3582,41,140,181,2011-08-24 22:00:00,22,24,8,2011,2,236,0,1,0,236.0,334.0,191.0,171.0,214.58333333333331,195.41666666666663
5570,2011-08-24,3,0,8,23,0,3,1,1,0.68,0.6364,0.69,0.2985,16,54,70,2011-08-24 23:00:00,23,24,8,2011,2,236,0,1,0,181.0,236.0,80.0,105.0,214.16666666666663,195.47619047619048
5571,2011-08-25,3,0,8,0,0,4,1,1,0.68,0.6364,0.74,0.2985,11,41,52,2011-08-25 00:00:00,0,25,8,2011,3,237,0,1,0,70.0,181.0,38.0,56.0,213.75,195.26785714285717
5572,2011-08-25,3,0,8,1,0,4,1,1,0.68,0.6364,0.69,0.3881,4,11,15,2011-08-25 01:00:00,1,25,8,2011,3,237,0,1,0,52.0,70.0,24.0,24.0,214.33333333333331,195.2440476190476
5573,2011-08-25,3,0,8,2,0,4,1,1,0.68,0.6364,0.69,0.3881,3,2,5,2011-08-25 02:00:00,2,25,8,2011,3,237,0,1,0,15.0,52.0,6.0,6.0,213.95833333333331,195.1904761904762
5574,2011-08-25,3,0,8,3,0,4,1,1,0.66,0.6212,0.74,0.3284,2,2,4,2011-08-25 03:00:00,3,25,8,2011,3,237,0,1,0,5.0,15.0,1.0,6.0,213.91666666666663,195.1845238095238
5575,2011-08-25,3,0,8,4,0,4,1,1,0.66,0.6061,0.78,0.3881,1,6,7,2011-08-25 04:00:00,4,25,8,2011,3,237,0,1,0,4.0,5.0,7.0,9.0,214.04166666666663,195.17261904761904
5576,2011-08-25,3,0,8,5,0,4,1,1,0.66,0.6061,0.83,0.4179,1,25,26,2011-08-25 05:00:00,5,25,8,2011,3,237,0,1,0,7.0,4.0,27.0,27.0,214.04166666666663,195.16071428571428
5577,2011-08-25,3,0,8,6,0,4,1,1,0.66,0.6061,0.83,0.3284,1,101,102,2011-08-25 06:00:00,6,25,8,2011,3,237,0,1,0,26.0,7.0,108.0,103.0,214.0,195.1547619047619
5578,2011-08-25,3,0,8,7,0,4,1,2,0.68,0.6364,0.79,0.3284,17,296,313,2011-08-25 07:00:00,7,25,8,2011,3,237,0,1,1,102.0,26.0,308.0,308.0,213.75,195.14880952380952
5579,2011-08-25,3,0,8,8,0,4,1,2,0.7,0.6667,0.74,0.2985,23,461,484,2011-08-25 08:00:00,8,25,8,2011,3,237,0,1,1,313.0,102.0,468.0,420.0,213.95833333333331,195.17857142857144
5580,2011-08-25,3,0,8,9,0,4,1,2,0.72,0.6818,0.7,0.2985,21,141,162,2011-08-25 09:00:00,9,25,8,2011,3,237,0,1,1,484.0,313.0,213.0,228.0,214.625,195.5595238095238
5581,2011-08-25,3,0,8,10,0,4,1,2,0.74,0.697,0.66,0.2985,37,105,142,2011-08-25 10:00:00,10,25,8,2011,3,237,0,1,0,162.0,484.0,146.0,129.0,212.5,195.16666666666663
5582,2011-08-25,3,0,8,11,0,4,1,3,0.7,0.6667,0.79,0.0,39,112,151,2011-08-25 11:00:00,11,25,8,2011,3,237,0,1,0,142.0,162.0,185.0,141.0,212.33333333333331,195.2440476190476
5583,2011-08-25,3,0,8,12,0,4,1,3,0.7,0.6667,0.79,0.0,9,32,41,2011-08-25 12:00:00,12,25,8,2011,3,237,0,1,0,151.0,142.0,235.0,173.0,210.91666666666663,195.30357142857144
5584,2011-08-25,3,0,8,13,0,4,1,1,0.7,0.6667,0.79,0.1045,7,30,37,2011-08-25 13:00:00,13,25,8,2011,3,237,0,1,0,41.0,151.0,236.0,187.0,202.83333333333331,194.51785714285717
5585,2011-08-25,3,0,8,14,0,4,1,2,0.72,0.697,0.74,0.0,27,86,113,2011-08-25 14:00:00,14,25,8,2011,3,237,0,1,0,37.0,41.0,204.0,182.0,194.54166666666663,193.625
5586,2011-08-25,3,0,8,15,0,4,1,2,0.74,0.697,0.7,0.0,28,104,132,2011-08-25 15:00:00,15,25,8,2011,3,237,0,1,0,113.0,37.0,204.0,174.0,190.75,193.2142857142857
5587,2011-08-25,3,0,8,16,0,4,1,1,0.72,0.7121,0.84,0.0,16,105,121,2011-08-25 16:00:00,16,25,8,2011,3,237,0,1,1,132.0,113.0,271.0,245.0,187.75,192.9642857142857
